Application ID/ Customer number,Loan No.,Branch,Loan Product,Principal amount,Loan release date,Repayment date,Total Cost,Total Repaid,Loan Interest,Initiation Fee,Penalties
D10117,15,Dagoretti,SUPA FAST,10000,5/24/2022,10/9/2049,13000,13000,3000,0,0
D10117,16,Dagoretti,SUPA FAST,10000,6/21/2022,11/6/2049,13000,13000,3000,0,0
D10117,17,Dagoretti,SUPA FAST,10000,7/21/2022,12/6/2049,13000,13000,3000,0,0
D10117,18,Dagoretti,SUPA FAST,10000,8/18/2022,1/3/2050,13000,13000,3000,0,0
D10117,19,Dagoretti,SUPA FAST,10000,9/15/2022,1/31/2050,13000,13000,3000,0,0
D10117,20,Dagoretti,SUPA FAST,10000,10/14/2022,3/1/2050,13000,13000,3000,0,0
D10117,21,Dagoretti,SUPA FAST,10000,11/12/2022,3/30/2050,13000,13000,3000,0,0
D10117,22,Dagoretti,SUPA FAST,10000,12/10/2022,4/27/2050,13000,13000,3000,0,0
D10117,23,Dagoretti,SUPA FAST,10000,1/10/2023,5/28/2050,13000,13000,3000,0,0
D10117,24,Dagoretti,SUPA FAST,10000,2/7/2023,6/25/2050,13000,13000,3000,0,0
D10117,25,Dagoretti,SUPA FAST,10000,3/9/2023,7/25/2050,13000,13000,3000,0,0
D10118,1,Dagoretti,SUPA FAST,10000,4/30/2021,9/15/2048,13000,13000,3000,500,0
D10118,2,Dagoretti,SUPA FAST,10000,5/28/2021,10/13/2048,13000,13000,3000,0,0
D10118,3,Dagoretti,SUPA FAST,12000,6/22/2021,4/30/2054,15600,15600,3600,0,0
D10118,4,Dagoretti,SUPA FAST,12000,7/16/2021,5/24/2054,15600,15600,3600,0,0
D10118,5,Dagoretti,SUPA FAST,15000,8/13/2021,9/7/2062,19500,19500,4500,0,0
D10118,6,Dagoretti,SUPA FAST,15000,9/10/2021,10/5/2062,19500,19500,4500,0,0
D10118,7,Dagoretti,SUPA FAST,15000,10/8/2021,11/2/2062,19500,19500,4500,0,0
D10118,8,Dagoretti,SUPA FAST,15000,11/5/2021,11/30/2062,19500,19500,4500,0,0
D10119,1,Dagoretti,SUPA FAST,5000,4/30/2021,1/7/2035,6500,6500,1500,500,0
D10119,2,Dagoretti,SUPA FAST,5000,5/21/2021,1/28/2035,6500,6500,1500,0,0
D10119,3,Dagoretti,SUPA FAST,7000,6/15/2021,8/14/2040,9100,9100,2100,0,0
D10119,4,Dagoretti,SUPA FAST,7000,7/10/2021,9/8/2040,9100,9100,2100,0,0
D10119,5,Dagoretti,SUPA FAST,10000,8/3/2021,12/19/2048,13000,13000,3000,0,0
D10119,6,Dagoretti,SUPA FAST,10000,8/27/2021,1/12/2049,13000,13000,3000,0,0
D10119,7,Dagoretti,SUPA FAST,10000,9/24/2021,2/9/2049,13000,13000,3000,0,0
D10119,8,Dagoretti,SUPA FAST,10000,10/22/2021,3/9/2049,13000,13000,3000,0,0
D10119,9,Dagoretti,SUPA FAST,10000,11/16/2021,4/3/2049,13000,13000,3000,0,0
D10119,10,Dagoretti,SUPA FAST,10000,12/14/2021,5/1/2049,13000,13000,3000,0,0
D10119,11,Dagoretti,SUPA FAST,10000,1/10/2022,5/28/2049,13000,13000,3000,0,0
D10119,12,Dagoretti,SUPA FAST,10000,2/5/2022,6/23/2049,13000,13000,3000,0,0
D10119,13,Dagoretti,SUPA FAST,10000,3/4/2022,7/20/2049,13000,13000,3000,0,0
D10119,14,Dagoretti,SUPA FAST,10000,3/30/2022,8/15/2049,13000,13000,3000,0,0
D10119,15,Dagoretti,SUPA FAST,10000,4/25/2022,9/10/2049,13000,13000,3000,0,0
D10119,16,Dagoretti,SUPA FAST,10000,5/21/2022,10/6/2049,13000,13000,3000,0,0
D10119,17,Dagoretti,SUPA FAST,15000,6/17/2022,7/12/2063,19500,19500,4500,0,0
D10119,18,Dagoretti,SUPA FAST,15000,7/14/2022,8/8/2063,19500,19500,4500,0,0
D10119,19,Dagoretti,SUPA FAST,15000,8/10/2022,9/4/2063,19500,19500,4500,0,0
D10119,20,Dagoretti,SUPA FAST,15000,9/6/2022,10/1/2063,19500,19500,4500,0,0
D10119,21,Dagoretti,SUPA FAST,15000,10/5/2022,10/30/2063,19500,19500,4500,0,0
D10119,22,Dagoretti,SUPA FAST,15000,11/1/2022,11/26/2063,19500,19500,4500,0,0
D10119,23,Dagoretti,SUPA FAST,15000,11/28/2022,12/23/2063,19500,19500,4500,0,0
D10119,24,Dagoretti,SUPA FAST,15000,12/22/2022,1/16/2064,19500,19500,4500,0,0
D10119,25,Dagoretti,SUPA FAST,15000,1/18/2023,2/12/2064,19500,19500,4500,0,0
D10119,26,Dagoretti,SUPA FAST,15000,2/20/2023,3/16/2064,19500,19500,4500,0,0
D10119,27,Dagoretti,SUPA FAST,15000,3/14/2023,4/7/2064,19500,19500,4500,0,0
D10119,28,Dagoretti,SUPA FAST,15000,4/11/2023,5/5/2064,19500,19500,4500,0,0
D10119,29,Dagoretti,SUPA FAST,15000,5/9/2023,6/2/2064,19500,19500,4500,0,0
D10119,30,Dagoretti,SUPA FAST,15000,6/6/2023,6/30/2064,19500,19500,4500,0,0
D10119,31,Dagoretti,SUPA FAST,15000,7/6/2023,7/30/2064,19500,19500,4500,0,0
D10119,32,Dagoretti,SUPA FAST,15000,8/5/2023,8/29/2064,19500,19500,4500,0,0
D10120,1,Dagoretti,SUPA FAST,5000,4/30/2021,1/7/2035,6500,6500,1500,500,0
D10120,2,Dagoretti,SUPA FAST,5000,5/17/2021,1/24/2035,6500,6500,1500,0,0
D10120,3,Dagoretti,SUPA FAST,7000,5/26/2021,7/25/2040,9100,9100,2100,0,0
D10120,4,Dagoretti,SUPA FAST,7000,6/9/2021,8/8/2040,9100,9100,2100,0,0
D10120,5,Dagoretti,SUPA FAST,10000,7/3/2021,11/18/2048,13000,13000,3000,0,0
D10120,6,Dagoretti,SUPA FAST,10000,7/31/2021,12/16/2048,13000,2000,3000,0,2800
D10121,1,Dagoretti,SUPA FAST,"5000",5/4/2021,1/11/2035,6500,6500,1500,500,0
D10121,2,Dagoretti,SUPA FAST,"5000",6/10/2021,2/17/2035,6500,6500,1500,0,0
D10121,3,Dagoretti,SUPA FAST,"5000",7/10/2021,3/19/2035,6500,0,1500,0,1400
D10122,1,Dagoretti,SUPA FAST,"10000",5/8/2021,9/23/2048,13000,13000,3000,500,0
D10122,2,Dagoretti,SUPA FAST,"10000",6/4/2021,10/20/2048,13000,13000,3000,0,0
D10122,3,Dagoretti,SUPA FAST,"10000",7/3/2021,11/18/2048,13000,13000,3000,0,0
D10122,4,Dagoretti,SUPA FAST,"10000",7/31/2021,12/16/2048,13000,13000,3000,0,0
D10122,5,Dagoretti,SUPA FAST,"10000",8/24/2021,1/9/2049,13000,13000,3000,0,0
D10122,6,Dagoretti,SUPA FAST,"10000",9/21/2021,2/6/2049,13000,13000,3000,0,0
D10122,7,Dagoretti,SUPA FAST,"10000",10/19/2021,3/6/2049,13000,13000,3000,0,0
D10122,8,Dagoretti,SUPA FAST,"10000",11/16/2021,4/3/2049,13000,13000,3000,0,0
D10122,9,Dagoretti,SUPA FAST,"10000",12/14/2021,5/1/2049,13000,13000,3000,0,0
D10122,10,Dagoretti,SUPA FAST,"10000",1/6/2022,5/24/2049,13000,13000,3000,0,0
D10122,11,Dagoretti,SUPA FAST,"10000",2/3/2022,6/21/2049,13000,13000,3000,0,0
D10122,12,Dagoretti,SUPA FAST,"10000",3/3/2022,7/19/2049,13000,13000,3000,0,0
D10122,13,Dagoretti,SUPA FAST,"10000",3/31/2022,8/16/2049,13000,13000,3000,0,0
D10122,14,Dagoretti,SUPA FAST,"10000",4/28/2022,9/13/2049,13000,13000,3000,0,0
D10122,15,Dagoretti,SUPA FAST,"10000",5/24/2022,10/9/2049,13000,13000,3000,0,0
D10122,16,Dagoretti,SUPA FAST,"10000",6/21/2022,11/6/2049,13000,13000,3000,0,0
D10122,17,Dagoretti,SUPA FAST,"10000",7/19/2022,12/4/2049,13000,13000,3000,0,0
D10122,18,Dagoretti,SUPA FAST,"10000",8/12/2022,12/28/2049,13000,13000,3000,0,0
D10122,19,Dagoretti,SUPA FAST,"10000",9/9/2022,1/25/2050,13000,13000,3000,0,0
D10122,20,Dagoretti,SUPA FAST,"10000",10/6/2022,2/21/2050,13000,13000,3000,0,0
D10122,21,Dagoretti,SUPA FAST,"10000",11/3/2022,3/21/2050,13000,13000,3000,0,0
D10122,22,Dagoretti,SUPA FAST,"10000",12/2/2022,4/19/2050,13000,13000,3000,0,0
D10122,23,Dagoretti,SUPA FAST,"10000",12/30/2022,5/17/2050,13000,13000,3000,0,0
D10122,24,Dagoretti,SUPA FAST,"10000",1/27/2023,6/14/2050,13000,13000,3000,0,0
D10122,25,Dagoretti,SUPA FAST,"10000",2/20/2023,7/8/2050,13000,13000,3000,0,0
D10122,26,Dagoretti,SUPA FAST,"10000",3/20/2023,8/5/2050,13000,7250,3000,0,2800
D10123,1,Dagoretti,SUPA FAST,"2500",5/13/2021,3/17/2028,3250,3250,750,500,0
D10123,2,Dagoretti,SUPA FAST,"2500",6/2/2021,4/6/2028,3250,3250,750,0,0
D10123,3,Dagoretti,SUPA FAST,"3000",6/15/2021,9/1/2029,3900,3900,900,0,0
D10123,4,Dagoretti,SUPA FAST,"3000",7/3/2021,9/19/2029,3900,3900,900,0,0
D10123,5,Dagoretti,SUPA FAST,"3000",8/2/2021,10/19/2029,3900,3900,900,0,0
D10123,6,Dagoretti,SUPA FAST,"3000",8/31/2021,11/17/2029,3900,3900,900,0,0
D10123,7,Dagoretti,SUPA FAST,"2500",10/1/2021,8/5/2028,3250,3250,750,0,0
D10123,8,Dagoretti,SUPA FAST,"3000",10/19/2021,1/5/2030,3900,3900,900,0,0
D10123,9,Dagoretti,SUPA FAST,"3000",11/17/2021,2/3/2030,3900,3900,900,0,0
D10124,1,Dagoretti,SUPA FAST,"5000",5/17/2021,1/24/2035,6500,6500,1500,500,0
D10124,2,Dagoretti,SUPA FAST,"5000",6/12/2021,2/19/2035,6500,6500,1500,0,0
D10124,3,Dagoretti,SUPA FAST,"7000",7/9/2021,9/7/2040,9100,9100,2100,0,0
D10124,4,Dagoretti,SUPA FAST,"7000",8/6/2021,10/5/2040,9100,9100,2100,0,0
D10124,5,Dagoretti,SUPA FAST,"7000",9/4/2021,11/3/2040,9100,9100,2100,0,0
D10124,6,Dagoretti,SUPA FAST,"7000",10/4/2021,12/3/2040,9100,9100,2100,0,0
D10124,7,Dagoretti,SUPA FAST,"7000",10/30/2021,12/29/2040,9100,9100,2100,0,0
D10124,8,Dagoretti,SUPA FAST,"10000",11/25/2021,4/12/2049,13000,13000,3000,0,0
D10124,9,Dagoretti,SUPA FAST,"10000",12/17/2021,5/4/2049,13000,13000,3000,0,0
D10124,10,Dagoretti,SUPA FAST,"10000",1/7/2022,5/25/2049,13000,13000,3000,0,0
D10124,11,Dagoretti,SUPA FAST,"12000",1/22/2022,11/30/2054,15600,15600,3600,0,0
D10124,12,Dagoretti,SUPA FAST,"12000",2/21/2022,12/30/2054,15600,15600,3600,0,0
D10124,13,Dagoretti,SUPA FAST,"12000",3/18/2022,1/24/2055,15600,15600,3600,0,0
D10124,14,Dagoretti,SUPA FAST,"12000",4/19/2022,2/25/2055,15600,15600,3600,0,0
D10125,1,Dagoretti,SUPA FAST,"10000",5/18/2021,10/3/2048,13000,3545,3000,500,2800
D10126,1,Dagoretti,SUPA FAST,"5000",5/24/2021,1/31/2035,6500,6500,1500,500,0
D10126,2,Dagoretti,SUPA FAST,"5000",6/10/2021,2/17/2035,6500,6500,1500,0,0
D10126,3,Dagoretti,SUPA FAST,"10000",6/24/2021,11/9/2048,13000,13000,3000,0,0
D10126,4,Dagoretti,SUPA FAST,"10000",7/13/2021,11/28/2048,13000,13000,3000,0,0
D10126,5,Dagoretti,SUPA FAST,"10000",8/5/2021,12/21/2048,13000,13000,3000,0,0
D10126,6,Dagoretti,SUPA FAST,"10000",9/1/2021,1/17/2049,13000,13000,3000,0,0
D10126,7,Dagoretti,SUPA FAST,"10000",9/22/2021,2/7/2049,13000,13000,3000,0,0
D10126,8,Dagoretti,SUPA FAST,"10000",10/18/2021,3/5/2049,13000,13000,3000,0,0
D10126,9,Dagoretti,SUPA FAST,"10000",11/15/2021,4/2/2049,13000,13000,3000,0,0
D10126,10,Dagoretti,SUPA FAST,"10000",12/7/2021,4/24/2049,13000,13000,3000,0,0
D10127,1,Dagoretti,SUPA FAST,"5000",5/25/2021,2/1/2035,6500,6500,1500,500,0
D10127,2,Dagoretti,SUPA FAST,"3000",6/25/2021,9/11/2029,3900,3900,900,0,0
D10127,3,Dagoretti,SUPA FAST,"3000",11/17/2021,2/3/2030,3900,3900,900,0,0
D10127,4,Dagoretti,SUPA FAST,"3500",12/13/2021,7/14/2031,4550,4550,1050,0,0
D10127,5,Dagoretti,SUPA FAST,"3000",1/10/2022,3/29/2030,3900,3900,900,0,0
D10127,6,Dagoretti,SUPA FAST,"3000",2/11/2022,4/30/2030,3900,3900,900,0,0
D10127,7,Dagoretti,SUPA FAST,"3000",3/11/2022,5/28/2030,3900,3900,900,0,0
D10127,8,Dagoretti,SUPA FAST,"3000",1/30/2023,4/18/2031,3900,3900,900,0,0
D10127,9,Dagoretti,SUPA FAST,"3000",3/25/2023,6/11/2031,3900,3900,900,0,0
D10127,10,Dagoretti,SUPA FAST,"3000",5/9/2023,7/26/2031,3900,1100,900,0,180
D10128,1,Dagoretti,SUPA FAST,"5000",5/26/2021,2/2/2035,6500,6500,1500,500,0
D10128,2,Dagoretti,SUPA FAST,"5000",6/23/2021,3/2/2035,6500,6500,1500,0,0
D10128,3,Dagoretti,SUPA FAST,"5000",7/21/2021,3/30/2035,6500,6500,1500,0,0
D10128,4,Dagoretti,SUPA FAST,"10000",8/19/2021,1/4/2049,13000,0,3000,0,2800
D10129,1,Dagoretti,SUPA FAST,"10000",5/26/2021,10/11/2048,13000,13000,3000,500,0
D10129,2,Dagoretti,SUPA FAST,"10000",6/25/2021,11/10/2048,13000,13000,3000,0,0
D10130,1,Dagoretti,SUPA FAST,"5000",5/26/2021,2/2/2035,6500,6500,1500,500,0
D10131,1,Dagoretti,SUPA FAST,"2500",5/27/2021,3/31/2028,3250,3250,750,500,0
D10131,2,Dagoretti,SUPA FAST,"2500",6/25/2021,4/29/2028,3250,3250,750,0,0
D10131,3,Dagoretti,SUPA FAST,"3000",7/27/2021,10/13/2029,3900,3900,900,0,0
D10131,4,Dagoretti,SUPA FAST,"3000",8/25/2021,11/11/2029,3900,3900,900,0,0
D10131,5,Dagoretti,SUPA FAST,"3000",9/27/2021,12/14/2029,3900,3900,900,0,0
D10131,6,Dagoretti,SUPA FAST,"3000",10/27/2021,1/13/2030,3900,3900,900,0,0
D10131,7,Dagoretti,SUPA FAST,"3500",11/24/2021,6/25/2031,4550,4550,1050,0,0
D10131,8,Dagoretti,SUPA FAST,"3500",1/3/2022,8/4/2031,4550,4550,1050,0,0
D10131,9,Dagoretti,SUPA FAST,"3500",2/1/2022,9/2/2031,4550,4550,1050,0,0
D10131,10,Dagoretti,SUPA FAST,"5500",3/1/2022,3/22/2037,7150,7150,1650,0,0
D10132,1,Dagoretti,SUPA FAST,"2500",5/27/2021,3/31/2028,3250,3250,750,500,0
D10132,2,Dagoretti,SUPA FAST,"2500",6/8/2021,4/12/2028,3250,3250,750,0,0
D10132,3,Dagoretti,SUPA FAST,"2500",7/6/2021,5/10/2028,3250,3250,750,0,0
D10132,4,Dagoretti,SUPA FAST,"2500",8/3/2021,6/7/2028,3250,3250,750,0,0
D10132,5,Dagoretti,SUPA FAST,"2500",2/8/2022,12/13/2028,3250,3250,750,0,0
D10132,6,Dagoretti,SUPA FAST,"2500",3/8/2022,1/10/2029,3250,3250,750,0,0
D10132,7,Dagoretti,SUPA FAST,"2500",4/5/2022,2/7/2029,3250,3250,750,0,0
D10132,8,Dagoretti,SUPA FAST,"3000",4/28/2022,7/15/2030,3900,3900,900,0,0
D10132,9,Dagoretti,SUPA FAST,"3000",5/26/2022,8/12/2030,3900,3900,900,0,0
D10132,10,Dagoretti,SUPA FAST,"4000",6/21/2022,6/3/2033,5200,5200,1200,0,0
D10132,11,Dagoretti,SUPA FAST,"4000",7/19/2022,7/1/2033,5200,5200,1200,0,0
D10132,12,Dagoretti,SUPA FAST,"4000",8/18/2022,7/31/2033,5200,5200,1200,0,0
D10132,13,Dagoretti,SUPA FAST,"4000",9/16/2022,8/29/2033,5200,5200,1200,0,0
D10132,14,Dagoretti,SUPA FAST,"4000",10/19/2022,10/1/2033,5200,5200,1200,0,0
D10132,15,Dagoretti,SUPA FAST,"4000",11/17/2022,10/30/2033,5200,5200,1200,0,0
D10132,16,Dagoretti,SUPA FAST,"4000",12/15/2022,11/27/2033,5200,5200,1200,0,0
D10132,17,Dagoretti,SUPA FAST,"4000",12/13/2022,11/25/2033,5200,5200,1200,0,0
D10132,18,Dagoretti,SUPA FAST,"4000",2/11/2023,1/24/2034,5200,5200,1200,0,0
D10132,19,Dagoretti,SUPA FAST,"4000",3/14/2023,2/24/2034,5200,5200,1200,0,0
D10132,20,Dagoretti,SUPA FAST,"4000",4/15/2023,3/28/2034,5200,5200,1200,0,0
D10132,21,Dagoretti,SUPA FAST,"4000",6/7/2023,5/20/2034,5200,5200,1200,0,0
D10132,22,Dagoretti,SUPA FAST,"4000",7/6/2023,6/18/2034,5200,5200,1200,0,0
D10132,23,Dagoretti,SUPA FAST,"4000",8/5/2023,7/18/2034,5200,1100,1200,0,0
D10133,1,Dagoretti,SUPA FAST,"5000",5/27/2021,2/3/2035,6500,6500,1500,500,0
D10134,1,Dagoretti,SUPA FAST,"10000",5/28/2021,10/13/2048,13000,13000,3000,500,0
D10134,2,Dagoretti,SUPA FAST,"10000",6/23/2021,11/8/2048,13000,13000,3000,0,0
D10134,3,Dagoretti,SUPA FAST,"12000",7/23/2021,5/31/2054,15600,15600,3600,0,0
D10134,4,Dagoretti,SUPA FAST,"12000",8/25/2021,7/3/2054,15600,9500,3600,0,720
D10135,1,Dagoretti,SUPA FAST,"5000",5/28/2021,2/4/2035,6500,6500,1500,500,0
D10135,2,Dagoretti,SUPA FAST,"5000",6/21/2021,2/28/2035,6500,6500,1500,0,0
D10135,3,Dagoretti,SUPA FAST,"5000",7/23/2021,4/1/2035,6500,2693,1500,0,1400
D10136,1,Dagoretti,SUPA FAST,"5000",5/28/2021,2/4/2035,6500,6500,1500,500,0
D10136,2,Dagoretti,SUPA FAST,"5000",6/21/2021,2/28/2035,6500,6500,1500,0,0
D10136,3,Dagoretti,SUPA FAST,"7000",7/9/2021,9/7/2040,9100,9100,2100,0,0
D10136,4,Dagoretti,SUPA FAST,"7000",8/5/2021,10/4/2040,9100,3200,2100,0,1960
D10137,1,Dagoretti,SUPA FAST,"5000",5/29/2021,2/5/2035,6500,6500,1500,500,0
D10137,2,Dagoretti,SUPA FAST,"5000",6/18/2021,2/25/2035,6500,6500,1500,0,0
D10138,1,Dagoretti,SUPA FAST,"10000",5/31/2021,10/16/2048,13000,13000,3000,500,0
D10138,2,Dagoretti,SUPA FAST,"20000",6/14/2021,3/17/2076,26000,26000,6000,0,0
D10138,3,Dagoretti,SUPA FAST,"25000",7/2/2021,12/12/2089,32500,32500,7500,0,0
D10138,4,Dagoretti,SUPA FAST,"35000",7/23/2021,5/21/2117,45500,45500,10500,0,0
D10138,5,Dagoretti,SUPA FAST,"35000",8/20/2021,6/18/2117,45500,45500,10500,0,0
D10138,6,Dagoretti,SUPA FAST,"10000",11/29/2021,4/16/2049,13000,13000,3000,0,0
D10138,7,Dagoretti,SUPA FAST,"10000",12/13/2021,4/30/2049,13000,13000,3000,0,0
D10138,8,Dagoretti,SUPA FAST,"10000",12/31/2021,5/18/2049,13000,13000,3000,0,0
D10138,9,Dagoretti,SUPA FAST,"15000",1/27/2022,2/21/2063,19500,19500,4500,0,0
D10138,10,Dagoretti,SUPA FAST,"15000",2/22/2022,3/19/2063,19500,1650,4500,0,900
D10140,1,Dagoretti,SUPA FAST,"5000",6/2/2021,2/9/2035,6500,6500,1500,500,0
D10140,2,Dagoretti,SUPA FAST,"5000",6/17/2021,2/24/2035,6500,6500,1500,0,0
D10140,3,Dagoretti,SUPA FAST,"8000",7/2/2021,5/28/2043,10400,10400,2400,0,0
D10140,4,Dagoretti,SUPA FAST,"8000",7/16/2021,6/11/2043,10400,10400,2400,0,0
D10140,5,Dagoretti,SUPA FAST,"8000",8/12/2021,7/8/2043,10400,10400,2400,0,0
D10140,6,Dagoretti,SUPA FAST,"8000",9/8/2021,8/4/2043,10400,10400,2400,0,0
D10140,7,Dagoretti,SUPA FAST,"8000",10/6/2021,9/1/2043,10400,7810,2400,0,1280
D10141,1,Dagoretti,SUPA FAST,"5000",6/3/2021,2/10/2035,6500,6500,1500,500,0
D10141,2,Dagoretti,SUPA FAST,"5000",6/29/2021,3/8/2035,6500,6500,1500,0,0
D10141,3,Dagoretti,SUPA FAST,"5000",7/24/2021,4/2/2035,6500,6500,1500,0,0
D10141,4,Dagoretti,SUPA FAST,"5000",8/21/2021,4/30/2035,6500,6500,1500,0,0
D10141,5,Dagoretti,SUPA FAST,"5000",9/11/2021,5/21/2035,6500,6500,1500,0,0
D10141,6,Dagoretti,SUPA FAST,"5000",10/9/2021,6/18/2035,6500,6500,1500,0,0
D10142,1,Dagoretti,SUPA FAST,"10000",6/3/2021,10/19/2048,13000,13000,3000,500,0
D10143,1,Dagoretti,SUPA FAST,"5000",6/3/2021,2/10/2035,6500,4967,1500,500,800
D10144,1,Dagoretti,SUPA FAST,"3000",6/8/2021,8/25/2029,3900,2960,3900,500,180
D10145,1,Dagoretti,SUPA FAST,"5000",6/10/2021,2/17/2035,6500,6500,1500,500,0
D10145,2,Dagoretti,SUPA FAST,"5000",7/9/2021,3/18/2035,6500,6500,1500,0,0
D10145,3,Dagoretti,SUPA FAST,"5000",8/6/2021,4/15/2035,6500,6500,1500,0,0
D10146,1,Dagoretti,SUPA FAST,"10000",6/11/2021,10/27/2048,13000,13000,3000,500,0
D10147,1,Dagoretti,SUPA FAST,"5000",6/15/2021,2/22/2035,6500,6500,1500,500,0
D10147,2,Dagoretti,SUPA FAST,"5000",7/10/2021,3/19/2035,6500,6500,1500,0,0
D10147,3,Dagoretti,SUPA FAST,"6000",8/3/2021,1/6/2038,7800,7800,1800,0,0
D10147,4,Dagoretti,SUPA FAST,"6000",8/26/2021,1/29/2038,7800,7800,1800,0,0
D10147,5,Dagoretti,SUPA FAST,"7000",9/22/2021,11/21/2040,9100,9100,2100,0,0
D10147,6,Dagoretti,SUPA FAST,"7000",10/21/2021,12/20/2040,9100,9100,2100,0,0
D10147,7,Dagoretti,SUPA FAST,"7000",11/12/2021,1/11/2041,9100,9100,2100,0,0
D10147,8,Dagoretti,SUPA FAST,"6000",12/10/2021,5/15/2038,7800,7800,1800,0,0
D10147,9,Dagoretti,SUPA FAST,"7000",1/6/2022,3/7/2041,9100,9100,2100,0,0
D10148,1,Dagoretti,SUPA FAST,"5000",6/17/2021,2/24/2035,6500,6500,1500,500,0
D10148,2,Dagoretti,SUPA FAST,"5000",11/22/2022,7/31/2036,6500,6500,1500,0,0
D10148,3,Dagoretti,SUPA FAST,"5000",12/22/2022,8/30/2036,6500,6500,1500,0,0
D10148,4,Dagoretti,SUPA FAST,"5000",1/28/2023,10/6/2036,6500,6500,1500,0,0
D10148,5,Dagoretti,SUPA FAST,"5000",3/20/2023,11/26/2036,6500,1320,1500,0,800
D10149,1,Dagoretti,SUPA FAST,"5000",6/18/2021,2/25/2035,6500,6500,1500,500,0
D10150,1,Dagoretti,SUPA FAST,"7000",6/24/2021,8/23/2040,9100,9100,2100,500,0
D10150,2,Dagoretti,SUPA FAST,"7000",7/22/2021,9/20/2040,9100,9100,2100,0,0
D10150,3,Dagoretti,SUPA FAST,"10000",8/4/2021,12/20/2048,13000,13000,3000,0,0
D10150,4,Dagoretti,SUPA FAST,"10000",9/3/2021,1/19/2049,13000,13000,3000,0,0
D10150,5,Dagoretti,SUPA FAST,"13000",10/1/2021,5/5/2057,16900,16900,3900,0,0
D10150,6,Dagoretti,SUPA FAST,"15000",10/26/2021,11/20/2062,19500,19500,4500,0,0
D10150,7,Dagoretti,SUPA FAST,"20000",11/20/2021,8/23/2076,26000,26000,6000,0,0
D10150,8,Dagoretti,SUPA FAST,"20000",12/18/2021,9/20/2076,26000,26000,6000,0,0
D10150,9,Dagoretti,SUPA FAST,"20000",1/15/2022,10/18/2076,26000,26000,6000,0,0
D10150,10,Dagoretti,SUPA FAST,"20000",2/12/2022,11/15/2076,26000,26000,6000,0,0
D10150,11,Dagoretti,SUPA FAST,"15000",3/11/2022,4/5/2063,19500,19500,4500,0,0
D10150,12,Dagoretti,SUPA FAST,"15000",4/9/2022,5/4/2063,19500,19500,4500,0,0
D10150,13,Dagoretti,SUPA FAST,"20000",5/5/2022,2/5/2077,26000,26000,6000,0,0
D10150,14,Dagoretti,SUPA FAST,"20000",5/30/2022,3/2/2077,26000,26000,6000,0,0
D10150,15,Dagoretti,SUPA FAST,"20000",6/27/2022,3/30/2077,26000,26000,6000,0,0
D10150,16,Dagoretti,SUPA FAST,"20000",7/20/2022,4/22/2077,26000,26000,6000,0,0
D10150,17,Dagoretti,SUPA FAST,"20000",8/18/2022,5/21/2077,26000,26000,6000,0,0
D10150,18,Dagoretti,SUPA FAST,"20000",9/16/2022,6/19/2077,26000,26000,6000,0,0
D10150,19,Dagoretti,SUPA FAST,"25000",10/15/2022,3/27/2091,32500,32500,7500,0,0
D10150,20,Dagoretti,SUPA FAST,"20000",11/14/2022,8/17/2077,26000,26000,6000,0,0
D10150,21,Dagoretti,SUPA FAST,"20000",12/13/2022,9/15/2077,26000,26000,6000,0,0
D10150,22,Dagoretti,SUPA FAST,"20000",1/11/2023,10/14/2077,26000,26000,6000,0,0
D10150,23,Dagoretti,SUPA FAST,"20000",2/9/2023,11/12/2077,26000,26000,6000,0,0
D10150,24,Dagoretti,SUPA FAST,"20000",3/7/2023,12/8/2077,26000,26000,6000,0,0
D10150,25,Dagoretti,SUPA FAST,"25000",4/5/2023,9/15/2091,32500,32500,7500,0,0
D10151,1,Dagoretti,SUPA FAST,"5000",6/24/2021,3/3/2035,6500,6500,1500,500,0
D10151,2,Dagoretti,SUPA FAST,"5000",7/22/2021,3/31/2035,6500,6500,1500,0,0
D10151,3,Dagoretti,SUPA FAST,"7000",8/20/2021,10/19/2040,9100,9100,2100,0,0
D10151,4,Dagoretti,SUPA FAST,"7000",9/17/2021,11/16/2040,9100,9100,2100,0,0
D10151,5,Dagoretti,SUPA FAST,"7000",10/15/2021,12/14/2040,9100,9100,2100,0,0
D10151,6,Dagoretti,SUPA FAST,"7000",11/12/2021,1/11/2041,9100,9100,2100,0,0
D10152,1,Dagoretti,SUPA FAST,"5000",6/25/2021,3/4/2035,6500,0,1500,500,1400
D10153,1,Dagoretti,SUPA FAST,"5000",6/25/2021,3/4/2035,6500,6500,1500,500,0
D10153,2,Dagoretti,SUPA FAST,"5000",7/21/2021,3/30/2035,6500,6500,1500,0,0
D10153,3,Dagoretti,SUPA FAST,"6000",8/9/2021,1/12/2038,7800,7800,1500,0,0
D10153,4,Dagoretti,SUPA FAST,"5000",9/6/2021,5/16/2035,6500,6500,1500,0,0
D10154,1,Dagoretti,SUPA FAST,"7000",6/25/2021,8/24/2040,9100,9100,2100,500,0
D10154,2,Dagoretti,SUPA FAST,"7000",6/29/2021,8/28/2040,9100,9100,2100,0,0
D10154,3,Dagoretti,SUPA FAST,"7000",7/7/2021,9/5/2040,9100,9100,2100,0,0
D10154,4,Dagoretti,SUPA FAST,"7000",7/22/2021,9/20/2040,9100,9100,2100,0,0
